HostSampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Cyanobacteria.Chloroplast	phylum_Firmicutes	phylum_Fusobacteria	phylum_Proteobacteria	phylum_unclassified_Bacteria	class_Actinobacteria	class_Alphaproteobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Chloroplast	class_Clostridia	class_Flavobacteria	class_Fusobacteria	class_Gammaproteobacteria	class_Negativicutes	class_unclassified_Bacteria	order_Actinomycetales	order_Bacillales	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Enterobacteriales	order_Flavobacteriales	order_Fusobacteriales	order_Lactobacillales	order_Neisseriales	order_Pasteurellales	order_Pseudomonadales	order_Rhizobiales	order_Selenomonadales	order_unclassified_Bacteria	order_unclassified_Chloroplast	family_Actinomycetaceae	family_Bacillaceae.1	family_Bacillales_Incertae.Sedis.XI	family_Carnobacteriaceae	family_Chloroplast	family_Clostridiales_Incertae.Sedis.XI	family_Comamonadaceae	family_Corynebacteriaceae	family_Enterobacteriaceae	family_Flavobacteriaceae	family_Fusobacteriaceae	family_Lachnospiraceae	family_Micrococcaceae	family_Moraxellaceae	family_Neisseriaceae	family_Pasteurellaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Propionibacteriaceae	family_Staphylococcaceae	family_Streptococcaceae	family_Veillonellaceae	family_unclassified_Actinomycetales	family_unclassified_Bacteria	genus_Actinomyces	genus_Anaerococcus	genus_Corynebacterium	genus_Dolosigranulum	genus_Finegoldia	genus_Fusobacterium	genus_Gemella	genus_Granulicatella	genus_Neisseria	genus_Peptoniphilus	genus_Porphyromonas	genus_Prevotella	genus_Propionibacterium	genus_Rothia	genus_Staphylococcus	genus_Streptococcus	genus_Streptophyta	genus_Veillonella	genus_unclassified_Actinomycetales	genus_unclassified_Bacteria	genus_unclassified_Neisseriaceae
ZX52KVK-2015	0.185676516	4.64E-05	0.002597523	0.799387727	0	0.009555174	0.002736676	0.185676516	0	0.765991001	4.64E-05	0	0.002597523	0.033350341	0	0	0.009555174	4.64E-05	0.002736676	0.185676516	0.753420845	4.64E-05	0	0.033350341	0.004823971	0	0	0.012570156	0	0	0.004731203	0	4.64E-05	0.002736676	0.002597523	0	0.01549237	0	0	0.002597523	0.021615103	0	0.031170277	0.004823971	0	0	0.002365601	0.001484299	0.004545665	0	0	0	4.64E-05	0.148522659	0.737928475	0.00950879	4.64E-05	0.00245837	0.002736676	0	0.017254975	0.031170277	0	0	0	0	0	0	0	0	4.64E-05	0.148522659	0.00139153	0.737928475	0.00950879	0.002597523	0	0.00245837	0.002736676	0
ZX52KVK-2021	0.016179228	0.001655827	0	0.980888162	0	0.001057336	0	0.016179228	1.99E-05	0.979830826	0.000837889	0.000119698	0	0.000997486	0.000817939	0	0.000917687	0	0	0.015780234	0.978753541	0.000837889	1.99E-05	0.000997486	0.000778039	0.000817939	0	0.001077285	9.97E-05	0	0.000139648	1.99E-05	0	0	0	0	0.00071819	0.000239397	0	0	0.000498743	1.99E-05	0.003551051	0.000778039	0.000817939	0	0.000498743	3.99E-05	3.99E-05	9.97E-05	0	0	5.98E-05	0.012029685	0.977795954	0.001077285	0	0.000159598	0	0	0.000498743	0.003551051	0	0	0	0.000239397	0	0	0	0	5.98E-05	0.012029685	3.99E-05	0.977795954	0.001077285	0	0	0.000159598	0	9.97E-05
ZX52KVK-2022	0.192009158	0.003825106	0	0.800843199	2.79E-05	0.003294617	0	0.192009158	0.001060978	0.791043109	0	0.001982354	0	0.009018316	0.003825106	2.79E-05	0.000251284	0	0	0.190473531	0.789312039	0	0	0.009018316	0	0.003825106	2.79E-05	0.00173107	0.001982354	0.000251284	0	0	0	0	0	0	0.007147644	0	2.79E-05	0	0.007482689	0	0.048581639	0	0.003825106	2.79E-05	0	0	0	0.001982354	0.000251284	0	0	0.141501005	0.782164396	0.001703149	0	0.000390887	0	0	0.007482689	0.048581639	2.79E-05	0	2.79E-05	0	0	0.000446728	0	0	0	0.140300424	0	0.782164396	0.001703149	0	0	0.000390887	0	0.001535627
ZX52KVK-2023	0.222911389	0.001870221	0	0.753083497	0.006155157	0.013778083	0.000284084	0.222911389	0.002746147	0.744134845	0.001870221	0.010463767	0	0.008948652	0	0.006155157	4.73E-05	0	0.000284084	0.222911389	0.73561232	0.001870221	0.006675978	0.008948652	0	0	0.006155157	0.008522526	0.003787789	4.73E-05	0	0.002746147	0	0.000284084	0	0.000520821	0.007622926	0.001704505	4.73E-05	0	0.006297199	0	0.094150233	0	0	0.006155157	0.001633484	0.003195947	0	0.003787789	4.73E-05	0.000946947	0.000615516	0.122653346	0.726284889	0.00700741	0	0.002391042	0.000284084	0.000520821	0.006249852	0.094150233	4.73E-05	0	0.006155157	0.001704505	0	0.003764115	4.73E-05	0.000946947	4.73E-05	0.122653346	0.000355105	0.726284889	0.00700741	0	0	0.002391042	0.000284084	2.37E-05
ZX52KVK-2025	0.088681678	0.000743974	4.96E-05	0.903035413	0.002033528	0.002777502	0	0.088681678	0	0.893314155	0.000743974	0.001686341	4.96E-05	0.00709255	0	0.002033528	0.001091162	0.002231921	0	0.088681678	0.892173395	0.000743974	0	0.00709255	0	0	0.002033528	0.00114076	0.001686341	0.001091162	0	0	0.002231921	0	4.96E-05	0.000495983	0.002727904	0.005257415	0	4.96E-05	0.004315048	0	0.016962603	0	0	0.001190358	0.001388751	0.001934332	0	0.001686341	0.001091162	0	0.000743974	0.069090368	0.884188077	0.00114076	0.002231921	0.000198393	0	0.000495983	0.004166253	0.016962603	0	0	0.001190358	0.005257415	0	0.000595179	0.000148795	0	0	0.069090368	0.001934332	0.884188077	0.00114076	4.96E-05	0.002231921	0.000198393	0	0
ZX52KVK-4011	0.325871204	0.001666542	0.004676268	0.652787105	0.000472602	0.014526279	0	0.325871204	0.000671592	0.633161704	0	0.011964281	0.002785862	0.019103052	0.000273611	0.000472602	0.001890406	0.000522349	0	0.324975748	0.628858543	0	0.001417805	0.019103052	0.000273611	0.000273611	0.000472602	0.004303161	0.000746213	0	0.000422854	0	0.000522349	0	0.002785862	0.000671592	0.002835609	0.000721339	2.49E-05	0.002785862	0.018506082	0.001417805	0.029276422	0.000273611	0.000273611	0.000472602	0	0.002188891	0.000422854	0.000746213	0	0	0	0.287789468	0.625301594	0.004104171	0.000522349	0	0	0.000671592	0.017486257	0.029276422	2.49E-05	0.001019824	0.000472602	0.000721339	0	0.000746213	0	0	0	0.286421411	0.000771087	0.625301594	0.004104171	0.002785862	0	0	0	0
ZX52KVK-4012	0.311060991	0.004957241	0	0.680081759	0	0.003900009	0	0.311060991	0.003500611	0.657503994	0.003641575	7.05E-05	0	0.020016916	0.001315666	0	0.000328916	0.001480124	0	0.311060991	0.652499765	0.003641575	2.35E-05	0.020016916	0	0.001315666	0	0.005004229	4.70E-05	0	0.000328916	0.003500611	0.001480124	0	0	2.35E-05	0.004651818	0	0.000916267	0	0.015834978	0	0.051569401	0	0.001315666	0	0.002983742	0.002443379	0.000328916	4.70E-05	0	0	0.00256085	0.25460483	0.647847947	0.004087962	0.001480124	0	0	2.35E-05	0.01578799	0.050606146	7.05E-05	2.35E-05	0	0	0.00035241	0	2.35E-05	0	0.00256085	0.25460483	0.002443379	0.645052157	0.003007236	0	0	0	0	4.70E-05
ZX52KVK-4013	0.156231751	0.006089931	0.002210728	0.824622508	0.000479686	0.008300659	0.000750813	0.156231751	0.003670643	0.806081588	0.004734295	0.004484024	0.002210728	0.016893301	0.001355635	0.000479686	0.000145991	0.00112622	0.000750813	0.155397514	0.796592141	0.004734295	0.000437974	0.016893301	0	0.001355635	0.000479686	0.009489447	0.00404605	2.09E-05	6.26E-05	0.000625678	0.00112622	0.000750813	0.002210728	0.001626762	0.001313923	0.002898974	0.001397347	0.002210728	0.014786852	0	0.011658463	0	0.001355635	0.000479686	0.000792525	0	2.09E-05	0.00404605	2.09E-05	0.002460999	0.001710186	0.140589806	0.792379244	0.0080921	0.00112622	0.000855093	0.000750813	0.001626762	0.012951531	0.011658463	4.17E-05	0.000333695	0.000479686	0.002898974	0.001355635	0.002836406	0.000625678	0.002460999	0.001710186	0.140235255	0	0.792379244	0.0080921	0.002210728	0	0.000855093	0.000750813	0.000271127
ZX52KVK-4014	0.238256069	0.00190663	0.000544751	0.754081095	0.00010895	0.003105083	0.000653702	0.238256069	0.00123477	0.734524523	0.001271086	0.001307403	0.000544751	0.019520256	0.000635543	0.00010895	0.000145267	3.63E-05	0.000653702	0.234188593	0.720597047	0.001271086	0	0.019520256	3.63E-05	0.000635543	0.00010895	0.013927475	0.001307403	0	0.00010895	0.000381326	3.63E-05	0.000653702	0.000544751	0.001252928	0.007063609	0.000472118	0.003595359	0.000544751	0.019502097	0	0.033102722	3.63E-05	0.000635543	0.00010895	1.82E-05	0.00325035	0.00010895	0.001307403	0	0.000435801	0.000835285	0.193568303	0.713061321	0.007099926	3.63E-05	0.000453959	0.000653702	0.001252928	0.017323092	0.033102722	1.82E-05	0.001797679	0.00010895	0.000472118	0.0035772	0.001307403	0	0.000435801	0.000835285	0.193568303	0.002396906	0.713061321	0.005992265	0.000544751	0	0.000453959	0.000653702	0
ZX52KVK-4015	0.155277299	0.000912501	0	0.83808172	0	0.00572848	0	0.155277299	0.002990976	0.826219203	0.000912501	0.002382642	0	0.011862516	0	0	0.000354862	0	0	0.155277299	0.82550948	0.000912501	5.07E-05	0.011862516	0.000354862	0	0	0.000709723	0.002331948	0	0	0	0	0	0	0	0.044104228	0	0	0	0.01100071	0	0.009175707	0.000354862	0	0	0	0.001977086	0	0.002331948	0	0	0.000912501	0.142654365	0.781405252	0.000709723	0	0	0	0	0.009682652	0.009175707	0	0.001216668	0	0	0	0.002281253	0.000101389	0	0.000912501	0.142248809	0.000456251	0.781405252	0.000709723	0	0	0	0	5.07E-05
ZX52KVK-6021	0.623555581	0.004599521	0.042677525	0.247582424	0.00912364	0.062357443	0	0.623555581	3.77E-05	0.18482912	0.004599521	0.015796716	0.042677525	0.054704141	0	0.00912364	0.010103866	1.89E-05	0	0.608380931	0.168259534	0.004599521	0	0.054704141	0.009953062	0	0.00912364	0.016569587	0.015796716	0	0	0	1.89E-05	0	0.042677525	0	0.002469415	0	0	0.042677525	0.049991517	0	0.182567061	0.009953062	0	0.00912364	7.54E-05	0	0	0.015796716	0	0	0	0.416445173	0.161718411	0.016569587	1.89E-05	1.89E-05	0	0	0.049972667	0.182567061	0	0	0.00912364	0	0	0	1.89E-05	0	0	0.416445173	0	0.161718411	0.016569587	0.042677525	1.89E-05	1.89E-05	0	9.43E-05
ZX52KVK-6031	0.259721884	0.012512988	0.00698605	0.679680764	0	0.030486592	0.00698605	0.259721884	0.002210775	0.662348286	0	0.007096589	0.00698605	0.017332479	0	0	0.021179228	0	0.00698605	0.25494661	0.627440143	0	0.003625672	0.017332479	0.018548405	0	0	0.034908142	0.003470917	0	0.001348573	0	0	0.00698605	0.00698605	0.000950633	0	0.003227732	4.42E-05	0.00698605	0.014546902	0	0.08708244	0.018548405	0	0	0.002763469	0	0.000972741	0.003470917	0	0	0	0.158092543	0.618796012	0.002586607	0	0	0.00698605	0.000950633	0.014193178	0.08708244	4.42E-05	0.000309509	0	0.003227732	0	0	4.42E-05	0	0	0.158092543	0	0.612782703	0.002586607	0.00698605	0	0	0.00698605	0.003470917
ZX52KVK-8011	0.463860366	0.014171333	0.157836182	0.272811833	0.004504915	0.073774827	0.010541867	0.463860366	0.009009831	0.231063853	0.008043189	0.040671907	0.157836182	0.030421857	0.003939521	0.004504915	0.0113626	0.011326123	0.010541867	0.46344088	0.155228073	0.008043189	0.00507031	0.030421857	0.001823852	0.003939521	0.004504915	0.07583578	0.035601598	0.000857211	0.00766018	0.000583633	0.011326123	0.010541867	0.157836182	0.005836327	0	0.000693064	0.004395484	0.157836182	0.024275475	0.004796732	0.385361761	0.001823852	0.003939521	0.002152146	0.003757136	0.021029017	0.007350125	0.035601598	0.000857211	0.004103668	0.003939521	0.017819037	0.152656441	0.070418939	0.011326123	0.000528917	0.010541867	0.005599227	0.012566343	0.385361761	0	0.00704007	0.002152146	0.000693064	0.004395484	0.002060953	0.002407485	0.004103668	0.003465319	0.017819037	0.019752321	0.152656441	0.069999453	0.156468292	0.009739372	0.000528917	0.010541867	0.032428095
ZX52KVK-8012	0.035766707	0.002093766	2.16E-05	0.878496805	0	0.042673977	0.024283371	0.035766707	0.014742704	0.87843205	0.002093766	0.004014851	2.16E-05	6.48E-05	0	0	0.002762908	0	0.024283371	0.031708686	0.875863409	0.002093766	0.002029011	6.48E-05	0.002741323	0	0	0.002568641	0	0	2.16E-05	0.00988603	0	0.024283371	2.16E-05	0	0	0	0	2.16E-05	6.48E-05	0.002029011	0.00492143	0.002741323	0	0	0	0	0	0	0	0	0.002093766	0.016814885	0.875863409	0.002568641	0	0	0.024283371	0	2.16E-05	0.00492143	0	0	0	0	0	0	4.32E-05	0	0.002093766	0.016814885	0	0.875863409	0.002568641	2.16E-05	0	0	0.024283371	0
ZWLGEWL-01	0.184693503	0.000183531	3.06E-05	0.812828827	3.06E-05	0.002232962	0	0.184693503	0.000152943	0.803866389	0.000122354	0.000152943	3.06E-05	0.00890126	3.06E-05	3.06E-05	0.001927077	3.06E-05	0	0.184632326	0.80343815	0.000122354	0	0.00890126	0.001804723	3.06E-05	3.06E-05	0.000428239	0.000152943	0	0.000122354	6.12E-05	3.06E-05	0	3.06E-05	6.12E-05	9.18E-05	3.06E-05	6.12E-05	3.06E-05	0.00890126	0	0.088706717	0.001804723	3.06E-05	3.06E-05	0	0.000244708	0.000122354	0.000152943	0	3.06E-05	6.12E-05	0.087574942	0.803315796	0.000336474	3.06E-05	0.007830662	0	6.12E-05	0.008870672	0.088706717	3.06E-05	3.06E-05	3.06E-05	3.06E-05	3.06E-05	6.12E-05	0	3.06E-05	3.06E-05	0.087574942	0	0.803315796	0.000275297	3.06E-05	3.06E-05	0.007830662	0	9.18E-05
ZWLGEWL-02	0.22074604	0.000868677	0	0.777056719	0	0.001328564	0	0.22074604	0.000510986	0.758712315	0	5.11E-05	0	0.018344405	0.000868677	0	0.000766479	0	0	0.22074604	0.75850792	0	0	0.018344405	0.000613183	0.000868677	0	0.000204394	5.11E-05	0	0.000102197	0.000102197	0	0	0	5.11E-05	0	5.11E-05	0	0	0.018344405	0	0.043433827	0.000613183	0.000868677	0	0	0.000562085	5.11E-05	5.11E-05	0	0	0	0.153909044	0.758354624	0.000204394	0	0.022738886	0	5.11E-05	0.018344405	0.043433827	0	0	0	5.11E-05	0	5.11E-05	0	0	0	0.153909044	0	0.758354624	0.000204394	0	0	0.022738886	0	0
ZWLGEWL-04	0.421043411	0.001191269	0.000245261	0.572649872	0.000105112	0.004659963	0	0.421043411	0.000770821	0.564205879	0.000315336	0	0.000210224	0.008408956	0.000875933	0.000105112	0.003819067	3.50E-05	0	0.421043411	0.563890543	0.000315336	0	0.008408956	0.003048246	0.000875933	0.000105112	0.000315336	0	0	0.000735784	0.000175187	3.50E-05	0	0.000210224	0	0	3.50E-05	0.000105112	0.000210224	0.008268806	0	0.195753477	0.003048246	0.000875933	3.50E-05	0.000105112	0.00038541	0.000140149	0	0	0.000210224	0	0.211975754	0.563855506	0.000175187	3.50E-05	0.012648471	0	0	0.008163694	0.195753477	3.50E-05	3.50E-05	3.50E-05	3.50E-05	3.50E-05	0	3.50E-05	0.000210224	0	0.211975754	0	0.563855506	0.000175187	0.000210224	3.50E-05	0.012648471	0	0
ZWLGEWL-06	0.433614226	0.007497844	0.001127994	0.547010815	0.000132705	0.010417358	0	0.433614226	0.005971734	0.529626435	0.000464468	0.000663526	0.001127994	0.016986265	0.007033375	0.000132705	0.003782098	0.000331763	0	0.433614226	0.527171389	0.000464468	0.000132705	0.016986265	0.002455046	0.007033375	0.000132705	0.002455046	0.000530821	0	0.001194347	0.001459757	0.000331763	0	0.001127994	0.00026541	0	0.000132705	0.000398116	0.001127994	0.016588149	6.64E-05	0.09349081	0.002455046	0.007033375	0.000132705	0.000132705	0.002853162	0.001194347	0.000530821	0	0	0.000398116	0.301439851	0.526972331	0.002056931	0.000331763	0.034901466	0	0.00026541	0.016588149	0.09349081	0	0	0.000132705	0.000132705	0.000398116	0.000331763	0	0	0.000398116	0.301439851	0	0.526972331	0.001393405	0.001127994	0.000331763	0.034901466	0	0.000199058
ZWLGEWL-2012	0.296221915	0.002322079	6.28E-05	0.700012552	6.28E-05	0.001255178	0	0.296221915	0.000439312	0.686331116	0.000439312	0	6.28E-05	0.013618677	0.001882766	6.28E-05	0.000815865	6.28E-05	0	0.296221915	0.685264215	0.000439312	0	0.013618677	0.000439312	0.001882766	6.28E-05	0.001066901	0	0	0.000376553	0.000188277	6.28E-05	0	6.28E-05	0.000125518	6.28E-05	0.000125518	0.000188277	6.28E-05	0.013555918	0	0.193736664	0.000439312	0.001882766	0	0	0.000376553	0.000188277	0	0	0.000125518	0.000188277	0.089619681	0.685013179	0.000690348	6.28E-05	0.012300741	0	0.000125518	0.0134304	0.193736664	0	0.000125518	0	0.000125518	0.000188277	0	0	6.28E-05	0.000188277	0.089619681	0.000125518	0.685013179	0.000627589	6.28E-05	6.28E-05	0.012300741	0	0
ZWLGEWL-2013	0.2358183	0.001195392	0.000108672	0.761464899	0	0.001304064	0	0.2358183	0.000108672	0.749945664	0.000217344	0	0.000108672	0.011301891	0.000978048	0	0.001195392	0.000217344	0	0.2358183	0.749076288	0.000217344	0	0.011301891	0.000760704	0.000978048	0	0.000869376	0	0	0.000326016	0	0.000217344	0	0.000108672	0	0	0	0	0.000108672	0.011301891	0	0.075092371	0.000760704	0.000978048	0	0	0.000434688	0.000326016	0	0	0.000108672	0.000108672	0.133775266	0.749076288	0.000760704	0.000217344	0.026407303	0	0	0.011084547	0.075092371	0	0.000108672	0	0	0	0	0.000108672	0.000108672	0.000108672	0.133775266	0.000326016	0.749076288	0.000760704	0.000108672	0.000217344	0.026407303	0	0
ZWHMV5E-01	0.584964175	0.00821659	0.001550636	0.350497273	0.000516879	0.051634406	0.000213881	0.584964175	0.00329733	0.347075179	0.002263573	0.045342744	0.001532813	0.002477453	0.001301109	0.000516879	0.002994332	0.000944641	0.000213881	0.584964175	0.087102984	0.002263573	0.005382669	0.002477453	0.000392115	0.001301109	0.000516879	0.259972195	0.03867679	0	0.001443696	0.000463409	0.000944641	0.000213881	0.001532813	8.91E-05	0.000356468	0	0.257209568	0.001532813	0.001693224	0.001372402	0.454354258	0.000392115	0.001301109	0.000516879	0.000213881	0.000302998	0.001176345	0.03867679	0	0.000356468	0.001907104	0.129023634	0.08614052	0.002281396	0.000944641	0.000249528	0.000213881	0	0.000285174	0.454354258	0.257209568	0.000499055	0.000516879	0	0	0	0	0.000196057	0.001265462	0.128827576	0.00010694	0.08614052	0.002085338	0.001532813	0.000944641	0.000249528	0.000213881	0.03867679
ZWHMV5E-03	0.850584607	0.000430385	7.17E-05	0.105372642	0	0.043540636	0	0.850584607	0	0.10522918	0.000215193	0.043468905	7.17E-05	0.000107596	0.000215193	0	7.17E-05	0	0	0.850584607	0.0058102	0.000215193	0.000537981	0.000107596	0	0.000215193	0	0.09941898	0.042930923	0	0	0	0	0	7.17E-05	0	0.000286923	0	0.099275518	7.17E-05	0.000107596	0.000537981	0.75805179	0	0.000215193	0	0	0.000107596	0	0.042930923	0	0	0.000215193	0.092425221	0.005523277	0.000143462	0	0	0	0	0	0.757980059	0.09902446	3.59E-05	0	0	0.000251058	7.17E-05	7.17E-05	0	0.000215193	0.092425221	3.59E-05	0.005523277	0.000143462	7.17E-05	0	0	0	0.042859192
ZWHMV5E-04	0.755901335	8.84E-05	0.000442048	0.241800018	0.000176819	0.001502962	8.84E-05	0.755901335	0	0.24144638	8.84E-05	0.001414552	0.000442048	8.84E-05	0	0.000176819	8.84E-05	0.000265229	8.84E-05	0.755901335	0.069666696	8.84E-05	0	8.84E-05	0	0	0.000176819	0.171779683	0.001414552	0	8.84E-05	0	0.000265229	8.84E-05	0.000442048	0	0	8.84E-05	0.171514455	0.000442048	0	0	0.737600566	0	0	0	8.84E-05	0.000176819	8.84E-05	0.001414552	0	0	8.84E-05	0.018035541	0.069578287	0.000265229	0.000265229	0	8.84E-05	0	0	0.737600566	0.171514455	0	0	8.84E-05	0	0.000176819	0	0	8.84E-05	0.018035541	0	0.069578287	0.000265229	0.000442048	0.000265229	0	8.84E-05	0.001237733
ZWHMV5E-05	0.935156584	0.000678068	7.53E-05	0.01891057	0	0.045179437	0	0.935156584	0	0.018785002	0.000401818	0.044601823	7.53E-05	5.02E-05	0.00027625	0	0.000577614	0	0	0.935106356	0.003390341	0.000401818	0.00027625	5.02E-05	0.000150682	0.00027625	0	0.015394661	0.044325573	2.51E-05	0.000301364	0	0	0	7.53E-05	0	0.000125568	0	0.014842161	7.53E-05	5.02E-05	0	0.912052035	0.000150682	0.00027625	0	0	2.51E-05	2.51E-05	0.044325573	2.51E-05	0	0.000200909	0.023004094	0.003264773	0.000502273	0	0	0	0	0	0.912052035	0.014842161	0	0	0	0	7.53E-05	5.02E-05	0	0.000200909	0.023004094	2.51E-05	0.003264773	0.000426932	7.53E-05	0	0	0	0.044250232
ZWFDEY0-01	0.781164677	0.00057052	0.000366763	0.21427116	0	0.002485839	0.001100289	0.781164677	0.000407515	0.165247158	0.000366763	0.001915318	0.000366763	0.048983251	0.000122254	0	0	4.08E-05	0.001100289	0.781123925	0.164839643	0.000366763	0	0.048983251	0	0.000122254	0	0.000407515	0.001833816	0	0	0	4.08E-05	0.001100289	0.000366763	4.08E-05	4.08E-05	4.08E-05	0.000122254	0.000366763	0.048983251	0	0.720934023	0	0.000122254	0	0	0.000244509	0	0.001833816	0	0	0.000366763	0.059537878	0.16475814	0.000163006	4.08E-05	0	0.001100289	4.08E-05	0.012184686	0.720934023	4.08E-05	0.002037573	0	4.08E-05	0	0.000163006	0.034760993	0	0.000366763	0.059537878	4.08E-05	0.16475814	0.000122254	0.000366763	4.08E-05	0	0.001100289	0.001630058
ZWFDEY0-04	0.925058452	0.00301489	0	0.060236269	0	0.011690389	0	0.925058452	0.007691046	0.036383773	0.00186636	0.002194512	0	0.022827023	0.001025473	0	0.000348661	0.00038968	0	0.925058452	0.029923295	0.00186636	0.000225604	0.022827023	2.05E-05	0.001025473	0	0.006460478	0.001968908	0	0.000246113	0.007178309	0.00038968	0	0	0	0.000328151	0	0.004101891	0	0.022457853	0	0.689343287	2.05E-05	0.001025473	0	0.00036917	4.10E-05	0	0.001968908	0	0.000471717	0.001394643	0.234915296	0.029595143	0.002132983	0.00038968	0	0	0	0.007055252	0.689343287	0.003609664	0.00488125	0	0	0.000492227	2.05E-05	0.01052135	0.000471717	0.001394643	0.234915296	4.10E-05	0.029595143	0.002132983	0	0.000205095	0	0	0.001948398
ZWFDEY0-05	0.77701785	0.000873108	0	0.108459449	4.85E-05	0.113601087	0	0.77701785	0.000533566	0.046420256	0.000824602	0.111757858	0	0.060487	4.85E-05	4.85E-05	9.70E-05	0.001552192	0	0.77701785	0.046323244	0.000824602	9.70E-05	0.060487	9.70E-05	4.85E-05	4.85E-05	9.70E-05	0.111660846	0	0	0.00024253	0.001552192	0	0	0	4.85E-05	0	0	0	0.060487	0	0.580374466	9.70E-05	4.85E-05	4.85E-05	0	0.000291036	0	0.111660846	0	4.85E-05	0.00072759	0.174476135	0.046274738	9.70E-05	0.001552192	0.021876213	0	0	0.017122623	0.580374466	0	0.002279783	4.85E-05	0	0	0	0.041084594	4.85E-05	0.00072759	0.174476135	0.000291036	0.046274738	9.70E-05	0	0	0.021876213	0	0.111660846
ZWFDEY0-06	0.640878843	0.004089371	0.000371761	0.339417822	3.72E-05	0.015205026	0	0.640878843	0.001412692	0.158704785	0.003754786	0.007658277	0.000371761	0.179114465	0.000334585	3.72E-05	0.000408937	0.001561396	0	0.640841667	0.150823451	0.003754786	7.44E-05	0.179114465	0	0.000334585	3.72E-05	0.007881334	0.007583925	3.72E-05	0.000371761	0.000148704	0.001561396	0	0.000371761	0	0.000297409	0	0.007658277	0.000371761	0.178556824	0	0.529499238	0	0.000334585	3.72E-05	0.000334585	0.000297409	0.000371761	0.007583925	3.72E-05	0	0.003345849	0.110561731	0.150377337	0.000148704	0.001561396	3.72E-05	0	0	0.06554147	0.529499238	0.007658277	0.017324064	3.72E-05	0	0	3.72E-05	0.09569129	0	0.003345849	0.110524555	0.000260233	0.150377337	0.000148704	0.000371761	0	3.72E-05	0	0.007509573
ZWFDEY0-07	0.829161467	0.0013947	7.34E-05	0.149673347	4.89E-05	0.019599207	0	0.829161467	0.000171279	0.092368299	0.000660647	0.014999144	7.34E-05	0.057207174	0.000391495	4.89E-05	0.000367026	7.34E-05	0	0.829161467	0.077711713	0.000660647	4.89E-05	0.057207174	0	0.000391495	4.89E-05	0.014656586	0.014950207	0	0.000220216	2.45E-05	7.34E-05	0	7.34E-05	0	0	0	0.014387433	7.34E-05	0.057207174	2.45E-05	0.776236267	0	0.000391495	0	0	0.000195747	0.000171279	0.014950207	0	2.45E-05	0.000562774	0.051897526	0.077467029	0.000269153	7.34E-05	0.000122342	0	0	0.013335291	0.776236267	0.014362965	0.006459664	0	0	0	0	0.03741222	2.45E-05	0.000562774	0.051897526	2.45E-05	0.077467029	0.000269153	7.34E-05	4.89E-05	0.000122342	0	0.014950207
ZWFDEY0-08	0.680868723	0.006639923	0.00161387	0.268501867	0.000138332	0.042098953	0.000138332	0.680868723	0.007516023	0.107114861	0.00401162	0.017844792	0.00161387	0.159911468	0.00239775	0.000138332	0.000645548	0.001475538	0.000138332	0.680868723	0.102273251	0.00401162	0.000368885	0.159911468	0	0.00239775	0.000138332	0.00484161	0.017475907	0	0.000461106	0	0.001475538	0.000138332	0.00161387	4.61E-05	0	0	0.004103841	0.00161387	0.159865357	0.000230553	0.554156868	0	0.00239775	0.000138332	4.61E-05	0.001106654	0.000461106	0.017475907	0	0	0.003827178	0.123484115	0.101581593	0.000691659	0.001475538	0.000138332	0.000138332	4.61E-05	0.051643842	0.554156868	0.00405773	0.030617421	0.000138332	0	4.61E-05	0	0.077604095	0	0.003827178	0.123484115	0.000968322	0.101581593	0.000691659	0.00161387	0.000138332	0.000138332	0.000138332	0.017475907
ZWFDEY0-09	0.722781336	0.000950102	0.000492646	0.270427194	3.52E-05	0.0051024	3.52E-05	0.722781336	0.000774157	0.241079597	0.000774157	0.002991062	0.000492646	0.028854951	0.000140756	3.52E-05	0.000703779	0.000492646	3.52E-05	0.722781336	0.237314378	0.000774157	7.04E-05	0.028854951	0	0.000140756	3.52E-05	0.003765219	0.002920684	0	0.000703779	0	0.000492646	3.52E-05	0.000492646	0.000105567	7.04E-05	0	0.003342952	0.000492646	0.028784573	3.52E-05	0.642937575	0	0.000140756	0	0	0.000246323	0.000633401	0.002920684	0	0	0.000738968	0.078999226	0.236997678	0.000422268	0.000492646	0.000105567	3.52E-05	0.000105567	0.015236822	0.642832008	0.003307763	0.002428039	0	0	3.52E-05	0.000175945	0.011119713	0	0.000738968	0.078999226	0	0.236997678	0.000387079	0.000492646	7.04E-05	0.000105567	3.52E-05	0.002744739
